user_id,item_id
1498,1039 1279 618 401 1638 36 93 136 3013 2688
1499,640 2210 2630 2688 398 2732 2603 472 208 774
1500,3022 1831 463 1615 1543 944 3153 2067 2673 2862
1501,1039 2210 36 640 2784 1223 772 463 1505 584
1502,584 2980 1583 3022 2297 472 463 1956 398 476
1503,472 36 640 1831 463 2630 3692 2688 1223 476
1504,1583 36 3022 169 472 2862 3013 1279 3423 1223
1505,2732 863 790 1583 3529 1371 1543 3409 1030 2646
1506,2297 3022 3529 2210 1543 36 476 1316 3409 2630
1507,3382 3022 3110 2127 1583 3066 1039 1216 3349 1197
1508,3529 1560 989 1223 476 1615 640 2980 3409 1811
1509,1337 1315 2402 463 3365 2297 1887 2068 640 1633
1510,472 1560 989 1223 1583 1315 1781 3529 2862 1316
1511,36 2862 2564 2646 2210 3694 3692 1831 772 2054
1512,2630 3529 1211 2673 1560 1592 1186 3013 472 2261
1513,169 1039 1505 2664 1223 2862 772 1859 3151 2732
1514,3022 463 476 1030 2732 293 3528 2314 3692 1223
1515,640 3022 1039 169 3692 2067 2688 2054 2468 1030
1516,3022 1211 3529 476 463 2745 208 3534 944 2342
1517,1831 1543 1316 3022 2862 2732 1223 3529 463 3656
1518,1223 3013 2862 3529 3409 1315 463 2564 2054 487
1519,3022 36 472 1039 618 1223 236 1583 2470 741
1520,3013 584 1039 2564 2646 1315 802 1543 293 1490
1521,1583 3529 476 36 2745 398 2366 2646 2338 3238
1522,3529 208 1831 1560 487 2646 3409 1592 2688 1337
1523,1699 2840 3349 2603 1096 2745 3293 2256 1831 3382
1524,1831 472 640 36 2862 2732 476 3694 2256 989
1525,472 989 2402 382 3600 1315 246 467 1633 183
1526,3418 1505 165 2745 1583 1030 20 3022 2646 2626
1527,1811 2054 472 3402 1184 863 3677 1227 1583 2528
1528,2603 1354 3022 3066 569 1913 1699 2127 3349 1583
1529,3529 1831 2210 2603 1211 640 463 476 971 2646
1530,472 463 2980 2664 3000 2387 1638 3656 1216 1300
1531,1039 2646 1811 640 2210 2603 2980 2688 2636 16
1532,2745 1030 3418 132 1583 2297 1831 584 1039 361
1533,472 1615 2980 3402 1227 863 2528 246 3474 1223
1534,2732 169 2297 640 2636 2630 152 3298 3677 1039
1535,1543 2402 3409 3153 2564 3529 36 1315 3022 487
1536,36 1583 2297 1039 463 3022 1030 476 2210 3694
1537,472 2054 1315 2528 872 3116 3448 1840 2402 3474
1538,620 640 3000 1279 2980 3022 3013 36 1858 1593
1539,640 2297 3529 2980 2757 2732 1956 1078 2626 476
1540,36 3022 1223 3269 1186 618 1039 2784 3151 779
1541,1583 472 1505 3529 3423 3013 2862 2817 2784 3151
1542,2402 487 989 120 304 3022 1583 1543 1456 1316
1543,36 779 472 3022 3423 1315 2564 3692 1223 2165
1544,1279 2784 1583 1039 236 2470 3692 2664 3418 741
1545,1831 2603 707 3272 472 3022 2297 2630 1583 2510
1546,2745 3013 361 2646 472 331 487 1808 3409 3051
1547,3013 1583 1316 2784 2862 2646 2732 779 1548 1205
1548,2646 3142 2261 2956 1583 2297 922 1001 1057 1039
1549,124 463 1316 2862 1615 3409 476 2564 1831 1315
1550,2732 2314 2534 1030 2646 3272 1057 3367 2617 944
1551,2054 3059 2256 1811 1376 3142 2646 1030 3418 2768
1552,2054 3350 166 1184 472 3367 1057 530 1678 3116
1553,2688 10 3653 1279 36 1638 2830 1186 2784 1039
1554,3692 2646 1859 3668 2128 3424 1315 2673 2664 3317
1555,463 3022 2256 2054 2646 331 1186 2564 2862 124
1556,1279 2165 2054 2646 1057 2466 2297 3557 253 1615
1557,3022 640 2603 2067 2980 2626 398 2784 1956 119
1558,3022 1543 1831 472 3529 2862 36 2630 3153 3692
1559,472 989 2402 246 650 3600 382 2342 3677 1422
1560,1039 1279 2784 169 1638 3423 1859 1354 3418 1548
1561,2646 2980 1039 1831 3528 2688 3692 2054 3694 3051
1562,3529 124 463 1316 451 3023 2054 2297 1045 1858
1563,1831 1039 2210 2603 2732 472 463 3529 584 169
1564,796 3013 573 1186 3423 3269 1543 1505 523 3692
1565,3022 2281 169 2528 1583 3677 204 1808 1240 2646
1566,2768 2297 790 169 1811 2862 3151 2784 1223 3409
1567,1223 1543 2862 3529 3153 1560 1831 1887 1315 2054
1568,472 2862 2510 1279 2564 2688 3013 3022 1583 93
1569,1315 467 2402 989 246 2342 1337 2281 382 1668
1570,2732 2646 472 2256 3131 1811 2470 1057 1315 2502
1571,2688 2293 472 1279 36 1638 3537 3022 2116 512
1572,472 2402 1315 2256 1633 2370 2068 382 3677 482
1573,1560 1279 2862 476 2956 124 2688 2630 1376 208
1574,2210 476 2630 208 3327 2732 293 1490 2338 398
1575,3022 2210 1223 476 169 1505 208 3153 772 1543
1576,1376 1030 472 1001 2673 1615 931 2768 3528 1315
1577,2256 2068 2402 1781 989 2342 1337 1887 43 1560
1578,398 293 1490 1583 3046 785 2297 1809 1039 2129
1579,1315 472 2054 3350 2006 2862 2474 530 3409 3013
1580,36 1638 1186 472 3013 796 1223 1997 1039 375
1581,640 3529 1316 1560 2732 36 2688 1279 2664 3153
1582,640 463 2980 2664 3656 3000 3262 312 160 2653
1583,3529 1831 2862 584 463 2314 69 2054 2980 1039
1584,640 2297 1831 584 1211 2564 2256 3059 2732 1615
1585,2745 569 2256 2470 1699 853 601 3349 1197 1166
1586,246 3677 1337 3365 1633 1086 463 528 3256 1316
1587,2980 584 1858 3000 1300 3371 1848 312 3262 2653
1588,1543 1583 1223 3013 3529 1615 1560 2297 1811 476
1589,2402 1543 2564 3409 3153 3692 1831 2297 2784 2862
1590,472 1543 3013 124 2265 1560 69 2528 463 94
1591,3022 3409 1223 2862 1039 2564 1583 1543 1279 3529
1592,3423 1223 1831 2297 1560 2564 1186 3409 1211 2402
1593,463 1039 2603 3013 2630 1223 36 1211 1543 1560
1594,1583 3022 36 208 2630 2862 3529 1039 2510 1543
1595,1543 1279 1316 2297 169 3409 2646 2054 3529 2564
1596,3022 1831 3529 36 208 2630 2980 1960 1505 2626
1597,1831 2980 2314 3022 1248 1617 563 1583 2210 2630
1598,1811 3677 1652 1831 1240 3022 2297 2980 584 3529
1599,1279 1316 1543 3269 3694 573 922 2224 124 3528
1600,584 2980 3000 2664 1376 2387 528 160 620 3656
1601,640 3656 2980 528 160 3000 1300 1216 1868 3262
1602,3022 1223 472 2297 1039 3013 3529 1543 463 2210
1603,1316 1223 3529 1560 2564 124 640 3153 1615 1916
1604,2862 1315 1223 2054 1543 3350 1560 1184 166 1811
1605,1316 3409 1505 472 1223 3529 3022 1583 2617 1543
1606,476 584 208 331 463 1746 2210 3022 3046 3036
1607,2210 2757 3529 463 331 1746 169 2732 3046 1960
1608,1039 1223 1831 208 2732 2366 169 1186 3692 512
1609,2603 3694 463 2626 1030 3529 398 208 331 2331
1610,1543 1223 472 3409 1560 3153 3529 1583 1831 2402
1611,2862 1223 3022 1039 36 1583 3409 3153 1279 1505
1612,2297 2732 2757 2630 2603 2980 2862 3013 3529 2688
1613,640 584 2980 2688 2757 2630 2603 2067 1039 2626
1614,1211 2646 1546 208 3534 512 3528 2250 1746 16
1615,1583 1039 1316 2210 2603 463 3409 1831 640 3692
1616,640 584 2387 2980 1376 1300 528 3656 160 1216
1617,3365 528 3677 3256 183 120 186 1781 802 1470
1618,3059 1811 2732 2297 2256 1615 3022 1831 1039 1583
1619,584 2297 1583 183 2210 2468 2603 2688 2194 2630
1620,1560 2256 2664 1057 1505 1912 1711 3473 1428 1341
1621,779 796 3013 3423 1583 2603 2510 2466 523 2732
1622,3022 3153 463 1543 2862 2732 476 2617 169 2256
1623,463 1030 398 2338 1956 472 2732 785 2564 2468
1624,3327 1490 3402 1746 2862 208 1337 1543 2564 2222
1625,2297 2784 2757 3049 1039 3332 3053 1855 2646 774
1626,2402 989 3600 183 1781 382 1315 1868 1086 312
1627,472 1223 3151 1315 3153 772 3529 2688 93 640
1628,1583 3022 1831 2630 2297 640 1223 36 2688 2603
1629,1868 472 312 1545 2653 3311 3101 2402 528 2574
1630,640 2314 1039 2980 476 124 584 208 2630 2617
1631,246 1887 3365 1371 3677 527 2068 3256 1633 3133
1632,1039 3022 2630 1615 463 2745 1560 1711 2956 1543
1633,1279 1505 1638 1186 472 3423 618 2784 3022 2248
1634,3022 36 741 2862 796 3269 184 1505 28 2732
1635,1560 3529 1316 1831 2617 3153 2402 463 3272 707
1636,36 3022 1543 3529 3013 2862 1560 3423 2564 1316
1637,1337 989 1887 463 1831 246 2281 640 2370 528
1638,2256 246 467 3365 1887 3205 527 3256 1668 3415
1639,1583 1039 1223 1811 1316 2256 2603 3529 94 2862
1640,3013 472 1543 2664 3423 2564 1583 2732 3409 2054
1641,1039 3022 640 2210 36 476 2646 208 1831 1223
1642,1543 2862 3153 124 3022 1315 640 1583 1039 476
1643,3529 2980 1223 208 1583 3022 1560 1248 1039 3358
1644,1543 772 2630 1615 3692 3153 1186 1354 3668 2256
1645,584 463 1039 2210 1316 1560 36 1809 3046 2129
1646,1543 1316 1560 476 2617 463 640 208 1615 2054
1647,1560 2370 1315 3677 1633 382 3365 2774 3529 2281
1648,3022 1583 2297 1831 584 640 1039 2980 2210 183
1649,1583 1831 2688 3269 796 1279 2646 1186 1638 2366
1650,640 1956 183 3022 1583 1491 2297 2210 3529 3238
1651,1831 640 584 2342 3215 3048 1956 1640 3408 331
1652,1039 1279 3013 3151 36 3022 1583 2862 1223 1315
1653,2342 989 1887 1560 2256 3119 2774 1633 3415 3365
1654,472 1376 3105 1102 2956 2528 2470 2261 1001 2800
1655,2688 1039 1376 2646 169 3694 1102 1030 3059 12
1656,3013 2862 463 640 3153 2402 208 2617 584 707
1657,1315 1615 2297 3013 2646 3116 3529 1746 1543 809
1658,476 1223 472 1560 2054 3013 1543 640 463 124
1659,3409 1279 3022 36 1583 1638 375 2688 870 2297
1660,1316 2862 3409 2528 2474 1560 124 707 3529 1887
1661,2297 1583 3116 1811 1184 1240 1376 1039 2327 3022
1662,472 1560 1337 2256 2402 1831 2370 1223 2297 640
1663,584 1811 512 1831 208 2119 3227 1223 3692 2630
1664,1831 3529 3409 1039 1211 2054 3692 2630 1030 208
1665,472 1337 1583 3529 2297 1560 463 1831 1223 1868
1666,472 3013 1560 3153 3402 69 1315 487 2128 94
1667,3022 1039 2210 3694 3423 3692 1211 2862 2630 584
1668,3529 1223 1831 3013 3409 2297 1039 1560 1315 2402
1669,2862 3013 472 1223 1316 3529 3153 124 1560 3409
1670,1211 2646 2603 3692 1223 3529 2626 1030 1546 169
1671,36 3529 2980 463 1615 584 1316 772 472 2327
1672,2862 69 476 3153 208 3367 2757 2402 863 37
1673,3022 2732 2510 2314 2980 2626 1078 584 2331 2342
1674,3022 1316 2210 476 2297 169 2688 3423 3692 1615
1675,3529 1543 640 2646 3694 2210 476 1615 1030 463
1676,1543 472 36 1279 3269 1505 1186 796 3529 3022
1677,476 1831 2757 293 1746 2338 398 2222 3238 1490
1678,1831 476 2980 584 640 472 3327 293 1746 2757
1679,1315 472 1560 2256 467 2402 512 246 2068 1887
1680,3022 1223 1583 640 2210 1831 3151 2784 3692 2603
1681,1638 3529 169 2646 2502 401 1615 2297 93 463
1682,472 36 2862 2054 640 1211 3142 1831 476 2402
1683,2646 401 1811 472 3022 1583 922 2297 1184 166
1684,476 1956 944 2732 2468 169 331 2626 3327 1337
1685,640 2603 2297 2067 2630 2980 2784 2626 2314 3053
1686,1583 36 3529 2745 82 2366 1960 3528 1548 2331
1687,2646 1808 253 1583 2587 3022 1315 2165 169 2335
1688,3022 1583 1831 640 2630 3694 584 82 2331 2626
1689,1831 640 3349 2980 3066 1078 2757 2314 2468 3332
1690,618 523 2230 36 3022 1638 472 1279 2116 1583
1691,640 1316 2732 3013 2630 3694 208 1030 3409 2862
1692,124 1560 2528 2076 3409 409 1858 1315 2402 2564
1693,1354 2256 2840 569 1913 2127 2470 853 1300 601
1694,463 2297 640 472 169 1223 476 2862 2646 3692
1695,2054 36 1057 1376 3638 2528 3022 1583 3059 3418
1696,1039 36 2630 208 2626 3317 293 3528 621 1746
1697,1583 2297 1186 2732 1223 36 3013 1279 1711 3529
1698,463 1543 3272 2757 2862 1337 2210 584 2980 989
1699,472 1560 3311 3600 452 3022 1831 2402 183 1315
1700,1223 3022 3423 1505 3013 3153 1186 1039 3269 1315
1701,3059 1831 2768 2054 3694 2256 2664 1045 1956 169
1702,2646 2732 2862 1560 640 476 169 2402 2564 1615
1703,472 1831 124 1039 2564 36 1505 169 3694 2528
1704,2297 1223 476 2210 2646 1279 2510 3694 640 3529
1705,472 467 2402 989 3677 2256 2342 3600 2774 1315
1706,1560 1831 463 208 2757 1916 584 2402 1615 1811
1707,989 2402 3677 1887 1371 2068 3256 3365 2342 382
1708,2732 3692 2646 1315 3418 472 132 1376 2054 2673
1709,1560 2402 467 246 989 3600 650 512 1371 183
1710,2256 2646 1376 3142 2664 1030 1102 2054 3528 931
1711,472 401 3529 2688 2210 3142 2488 184 2745 494
1712,1583 3013 3022 1039 3409 1316 476 2862 2784 2646
1713,1223 1316 3409 2862 2564 1583 36 2784 3153 1831
1714,472 2370 3677 989 3133 2256 1560 3256 1887 2630
1715,3022 2210 2564 3013 476 2297 3409 2646 36 2980
1716,3423 1560 1831 707 2784 2732 2210 1887 1505 2224
1717,772 1638 3151 3692 401 2210 2067 169 796 2688
1718,1279 3423 1638 3456 36 472 573 3022 779 2557
1719,2603 2732 472 3022 3269 2688 1583 2636 649 2063
1720,1543 3692 1505 1912 1315 2210 2688 2564 1548 3153
1721,1223 2067 3418 2297 1960 2688 3269 1505 2709 2502
1722,1583 1039 1831 463 476 1211 1223 2564 1956 2646
1723,472 1560 3529 1315 463 3013 3409 1086 640 1583
1724,184 2817 2466 132 1057 2297 253 3668 3557 2570
1725,2688 1039 169 2784 3529 2646 2314 1078 584 2757
1726,3409 618 3153 3529 1831 3269 3473 2646 2256 741
1727,2732 2630 2297 2510 2314 2980 2331 584 1078 119
1728,1543 2402 124 3153 707 2265 2054 1811 1337 3272
1729,3529 640 1831 2757 2603 2256 1223 2331 476 1376
1730,1316 1279 472 1223 463 1505 2732 2054 2603 2067
1731,472 1560 463 2862 1316 476 3409 2564 3153 1315
1732,472 3409 2862 36 1279 1354 3022 618 796 2688
1733,2603 1831 2732 2210 2314 169 1855 2757 2501 2468
1734,1543 3013 1223 1583 1039 3022 1505 3423 3153 2732
1735,3022 2688 2510 3473 2067 2314 169 1855 3332 1078
1736,36 3022 1039 2862 1186 3013 2931 796 1223 2784
1737,3694 476 2210 1223 2366 584 3409 2331 208 2768
1738,1560 487 1781 989 3409 382 1315 2862 3529 120
1739,989 1030 2745 2402 1086 1560 3013 3677 452 1545
1740,1039 640 3694 1316 3013 2688 1211 36 2256 3409
1741,1615 2402 863 3116 1887 1678 2308 3390 37 3677
1742,2564 3022 476 1315 640 2664 2210 772 3272 2603
1743,1376 772 69 1223 36 3402 3013 2862 3409 1583
1744,3529 476 1039 331 208 2862 2602 2617 2732 293
1745,2732 640 2646 476 1831 2210 2630 3694 3692 463
1746,2402 1223 1543 2862 3423 1583 1505 3022 3151 3013
1747,36 472 618 1505 1354 3151 236 2784 2828 3409
1748,1560 3692 2210 3269 512 618 2470 3473 772 124
1749,3694 1583 3529 2646 2054 2732 36 1316 1960 2688
1750,472 1223 3013 1560 3529 124 3022 3272 1583 2980
1751,2630 1078 2980 1855 2626 2602 2331 2757 584 2342
1752,640 463 2862 2757 1337 1615 2338 3272 2314 1039
1753,2370 1583 2297 1039 188 3022 1371 1831 3013 1030
1754,36 772 3423 640 3692 2784 3694 1543 3473 584
1755,3382 2256 3066 2470 1516 3022 1736 1099 105 1401
1756,2210 2067 2314 3473 1078 543 2602 2468 1546 183
1757,36 3423 1186 1583 741 1039 184 3022 3013 3269
1758,2297 1223 463 3013 772 208 1279 2757 3131 2732
1759,1543 3022 1354 3013 3151 779 1505 93 1638 1039
1760,2297 1583 2281 2587 1536 1039 3677 1186 2980 1711
1761,1039 2054 3059 1560 584 3529 2587 790 2956 3677
1762,3529 124 472 3409 2862 2054 1831 2076 2617 640
1763,2732 2210 640 36 2630 472 1039 2067 3409 2862
1764,3022 2688 2067 2980 1078 331 3473 2784 3332 3215
1765,1223 3409 1560 1831 1811 476 1583 1615 2646 2314
1766,3022 1831 640 2603 2646 3529 476 36 2331 584
1767,3022 1223 3013 3529 36 2688 2732 3409 1376 2297
1768,1831 790 3529 2664 3153 2800 2617 2067 618 2603
1769,472 2664 463 2980 3000 1376 1300 1375 160 3335
1770,2297 2564 208 1543 3153 2366 3272 2054 1746 1711
1771,1811 2402 2370 863 3402 2980 3474 1371 1227 3677
1772,3022 3013 1543 640 2297 2732 2210 169 3473 1039
1773,1279 1638 618 36 573 2784 472 1354 1039 741
1774,1039 208 1030 1615 1223 2342 2626 1376 2673 2745
1775,1223 1316 3529 208 772 2327 1337 2664 3151 1354
1776,2297 3059 2646 36 2564 463 472 3528 208 1912
1777,1315 1840 3350 2646 2297 1184 3367 3597 472 406
1778,463 3327 331 2129 1039 785 3441 3036 2297 3022
1779,3022 1583 2757 584 2630 36 2331 208 2626 293
1780,3022 472 1543 1223 1039 3529 3013 2297 1316 2732
1781,2862 36 3423 3529 472 3153 3022 3013 1505 3409
1782,584 3656 1868 2387 528 1638 3262 3335 1216 3371
1783,2402 246 1560 2068 1223 2256 1583 3677 2370 3529
1784,1316 1831 2862 1560 2564 2732 640 1039 1315 2646
1785,1560 2256 989 2402 3677 3256 2370 2774 1315 1887
1786,3022 1223 1583 1057 36 1831 3423 3668 1615 1186
1787,2210 3153 1211 1912 2862 2688 2768 2067 2331 3317
1788,1039 3529 463 512 169 476 2646 1240 1186 2338
1789,1039 2784 618 1583 1223 236 132 1316 472 2732
1790,472 1223 1505 1186 3269 3409 3013 796 618 3529
1791,1223 208 3692 3529 772 2067 472 1078 1376 2757
1792,3529 640 476 3350 208 2617 3142 922 3692 772
1793,1560 3529 1746 1543 2862 707 106 584 293 463
1794,1223 2564 2732 2636 1811 1039 476 36 1376 863
1795,3694 2603 36 1831 476 472 208 2630 1505 3418
1796,3022 472 1316 2564 36 3409 463 1560 169 2646
1797,1560 472 2402 467 989 1887 382 2068 2370 2774
1798,472 1831 1316 640 476 989 584 1583 2757 2402
1799,472 2402 1337 989 3600 1868 3656 2342 1560 528
1800,2646 3677 3022 3051 2626 3013 20 472 1039 1808
1801,1223 2210 208 2862 3059 2664 36 512 2314 3409
1802,236 472 2732 3516 2646 3638 1811 3142 2502 1205
1803,1811 3022 1583 2281 3298 2732 1039 2528 204 2335
1804,3529 1223 772 2210 3153 3013 472 1505 1831 2564
1805,208 331 293 2250 82 2510 3238 1809 2688 3036
1806,2603 2314 183 2342 1956 3053 1216 2468 1039 3048
1807,2646 1030 3418 487 472 3677 2410 2534 106 989
1808,1279 1223 1831 463 208 1505 3423 3409 2210 640
1809,2222 1543 2314 2862 208 398 1316 2646 2186 2630
1810,584 2664 1376 2387 528 1300 1216 160 3656 1868
1811,1831 472 1583 2297 2980 584 1337 1039 2862 1543
1812,1583 2297 1831 1279 2510 640 2688 1808 1615 3298
1813,989 246 1337 2342 1633 2370 183 512 3415 528
1814,1583 472 3013 1376 3142 2862 3022 2646 3409 2256
1815,1223 1543 36 2054 1831 2603 1316 1186 2210 3529
1816,2603 640 1030 2630 2745 944 2338 3528 2250 3238
1817,1315 3116 2646 1678 472 406 2024 2980 3327 2006
1818,472 989 2402 1337 1315 3677 183 2370 650 2774
1819,2630 2210 2510 2784 119 584 3049 1956 1855 283
1820,1583 1831 1337 640 472 2980 463 1039 1956 1868
1821,1583 1831 1316 476 2630 2327 1615 2510 1315 2956
1822,2630 2626 2757 2784 2314 1078 543 1956 1546 119
1823,1583 2603 640 2210 1831 2732 1186 2510 169 36
1824,3409 3424 3423 472 1223 779 1186 2931 741 3022
1825,2732 1039 476 2297 1211 3694 94 1030 2210 69
1826,36 1279 1186 3423 779 2862 796 2784 1039 3409
1827,1831 640 2297 1078 2342 2602 3049 3053 2757 543
1828,1560 3529 1039 2402 1186 1316 3153 2564 3409 2603
1829,246 2402 989 482 2774 2370 2068 3677 3256 2342
1830,3529 3013 1316 463 1560 3409 2402 1315 69 2564
1831,1831 2210 1211 640 208 2630 2745 2757 2646 3528
1832,2732 472 1376 3474 772 1223 1583 2297 2956 2673
1833,472 3022 2732 3013 2564 1039 2862 1831 2402 2297
1834,2980 1376 1057 2630 1341 220 1337 2745 1001 293
1835,640 463 584 2664 1868 1376 1858 312 528 2387
1836,1868 3600 452 472 2653 312 3311 79 2862 3409
1837,246 2402 3677 2068 2774 1668 1887 3365 1633 527
1838,3694 1831 1811 69 2281 2980 3317 2602 944 2327
1839,2630 2745 2366 119 1546 1746 1809 3327 1956 1078
1840,790 1811 3529 2664 2956 2630 463 1057 1102 2331
1841,472 3059 1583 1811 2402 3529 2646 640 1039 1316
1842,3409 2688 620 36 3022 2091 132 1638 512 2510
1843,1831 1583 640 2732 2297 2980 2067 2510 2314 3473
1844,1086 472 312 2653 584 3311 79 3529 2862 640
1845,3022 1583 3013 1223 1039 3529 1543 1560 640 2862
1846,1223 2564 2862 3153 1831 124 1371 1590 1615 3656
1847,472 1560 2265 2528 2564 138 707 463 528 409
1848,3013 1638 1505 1186 1039 93 1583 1223 2603 1543
1849,472 3013 2862 3529 1316 463 1039 1583 640 2564
1850,472 246 1337 989 467 2342 2068 463 2281 1887
1851,1039 3153 1831 2732 1316 3694 1615 1057 1376 169
1852,3022 2297 1583 1039 2980 584 2646 1186 944 2210
1853,1279 2784 1039 1223 1186 796 3418 2510 132 2732
1854,1583 1592 1403 1011 1083 2862 1657 1057 2036 3013
1855,2784 741 1354 3151 3013 1039 93 2931 3423 2862
1856,1831 2210 640 584 2732 36 1223 472 2603 3013
1857,2210 640 2603 2630 2688 2980 2757 584 1956 3529
1858,1223 2862 3409 3529 1583 36 2564 1315 3423 1560
1859,3022 1831 640 2757 2630 463 2331 36 293 3528
1860,1039 2757 1223 208 3013 2688 584 2862 3418 3317
1861,1376 3269 2817 463 2510 1583 1279 132 3423 3022
1862,2688 2210 2784 2342 2757 1078 3332 1855 2331 1039
1863,2210 640 476 208 3529 1831 36 2980 584 2768
1864,2688 2342 2314 1546 3215 2602 2501 774 1956 1855
1865,472 1316 1831 2646 3409 2210 3153 3059 3423 3694
1866,2646 1811 1315 2297 1543 3529 2862 1039 2256 790
1867,1583 1039 463 1211 1223 169 331 3528 119 283
1868,3013 3423 36 2784 3022 1223 3151 1279 618 132
1869,1039 1831 3409 3692 640 1615 2603 463 3059 1592
1870,472 2646 3022 1583 1615 1223 2327 2862 2673 1315
1871,573 1039 1638 618 3022 779 472 1186 3013 1223
1872,1039 2630 1030 640 1211 2980 3692 2862 1186 2673
1873,640 2297 2757 1223 3013 1030 2564 793 1615 36
1874,3529 1316 2564 1560 1315 1831 1583 2054 3423 640
1875,472 2862 2345 1868 1337 2402 1686 1543 3656 3409
1876,1831 2646 2468 476 204 2342 3529 208 463 1030
1877,3022 3151 1039 36 2862 1223 3692 401 1583 2564
1878,2297 1583 2646 1315 1030 1831 2980 584 476 3059
1879,1583 2603 2784 2314 543 3332 2342 2331 2602 2501
1880,1039 1583 3022 2732 3694 2646 3013 3424 2603 1316
1881,1223 1543 3013 3529 1560 1316 3409 124 463 2564
1882,2297 2314 2331 3529 1546 331 3473 543 1248 2194
1883,1223 3423 1543 3022 1315 1316 1279 2054 1583 2784
1884,1337 2297 1583 2210 1868 1039 1831 3022 452 472
1885,236 3409 36 132 779 1638 498 2230 2862 1186
1886,3022 2646 2210 640 3053 3327 2956 2626 2664 2673
1887,1543 2862 36 3409 3022 2402 1560 1039 3269 1315
1888,3022 1279 36 1211 2862 2603 472 169 1560 584
1889,2256 2402 989 1315 1337 2370 3677 1371 3365 2342
1890,472 2370 989 467 183 2342 1371 3365 528 482
1891,3409 2564 1831 1615 3153 1337 69 584 707 3402
1892,1039 1831 2210 640 2564 584 1811 2646 2630 1186
1893,2297 2732 476 3529 463 1615 2626 944 3528 2054
1894,1583 2067 2297 1223 1859 2603 640 1279 3668 1186
1895,3022 1583 463 3529 1039 472 2564 3409 3013 1615
1896,3022 1583 640 584 2210 2980 2603 2757 2630 3529
1897,1543 3013 2314 1831 3692 3529 3272 476 790 989
1898,472 1859 1638 944 1001 3172 3473 1102 3238 3597
1899,3409 1039 2862 2054 772 640 169 1831 2745 618
1900,2862 3022 1316 3409 1583 1315 1186 3269 1039 1831
1901,472 1560 2402 2256 1315 1887 1371 3677 2774 2068
